filename,num_text_blocks,avg_confidence
receipt_00303.png,5,0.6117715941289278
receipt_00304.png,3,0.944895579945296
receipt_00305.png,3,0.9879852092514435
receipt_00306.png,5,0.7972715966403484
receipt_00307.png,5,0.9141616888344288
receipt_00308.png,2,0.6596018364652991
receipt_00309.png,4,0.7543146088719368
receipt_00310.png,7,0.7171612339360374
receipt_00311.png,4,0.8733803168870509
receipt_00312.png,2,0.9984357357025146
receipt_00313.png,6,0.8526545477410158
receipt_00314.png,6,0.8471363087495168
receipt_00315.png,5,0.9908408164978028
receipt_00316.png,5,0.9120076306164264
receipt_00317.png,3,0.8094739268223444
receipt_00318.png,3,0.9751205941041311
receipt_00319.png,5,0.6249876625835895
receipt_00320.png,3,0.9595076441764832
receipt_00321.png,4,0.883827608942731
receipt_00322.png,6,0.8916860489019504
receipt_00323.png,4,0.8727772068232298
receipt_00324.png,5,0.9789812207221985
receipt_00325.png,3,0.9187339805066586
receipt_00326.png,4,0.994822733104229
receipt_00327.png,7,0.8030546956828662
receipt_00328.png,6,0.9324059641609589
receipt_00329.png,3,0.9065070648988088
receipt_00330.png,5,0.8100964576005936
receipt_00331.png,6,0.6849596326549848
receipt_00332.png,2,0.8903212336372235
receipt_00333.png,5,0.931245456635952
receipt_00334.png,2,0.9704665692988783
receipt_00335.png,3,0.78472318003575
receipt_00336.png,4,0.9903656095266342
receipt_00337.png,3,0.7590763370196024
receipt_00338.png,4,0.9487575143575668
receipt_00339.png,4,0.7975757326930761
receipt_00340.png,5,0.727321519702673
receipt_00341.png,3,0.9825162674921254
receipt_00342.png,5,0.8515507590025664
receipt_00343.png,4,0.993222443619743
receipt_00344.png,2,0.878087118268013
receipt_00345.png,4,0.9985791919752955
receipt_00346.png,5,0.8320926785469055
receipt_00348.png,5,0.9094611153006553
receipt_00349.png,4,0.9952039349664119
receipt_00350.png,6,0.797164615864555
receipt_00351.png,5,0.9420491361990571
receipt_00352.png,6,0.9150683362580215
receipt_00354.png,10,0.8310588769614696
receipt_00355.png,2,0.9749344745650887
receipt_00356.png,6,0.7990370889504751
receipt_00357.png,7,0.814212527392166
receipt_00359.png,3,0.9079417613102123
receipt_00360.png,4,0.7948808767832816
receipt_00361.png,4,0.9118752304057125
